지역,시군구,기관,주소
경북,경상북도 포항시 남구,경북포항나눔지역자활센터,경상북도 포항시 남구 청림서길 69경북포항나눔지역자활센터
경북,경상북도 포항시 남구,경상북도장애인부모회,경북 포항시 남구 대잠동 743-8번지
경북,경상북도 포항시 남구,나전복지마을,경상북도 포항시 남구 장기면 장기로1229번길 39나전복지마을
경북,경상북도 포항시 남구,경상북도시각장애인복지관,경북 포항시 남구 섬안로 175 (대도동)경상북도시각장애인복지관
경북,경상북도 포항시 남구,사회복지법인 선아랑 포항바이오파크,경북 포항시 남구 대도동388-1
경북,경상북도 포항시 남구,포항빛살지역아동센터,경상북도 포항시 남구 송도동483-9
경북,경상북도 포항시 남구,은혜의집,경상북도 포항시 남구 문예로82번길 31 (해도동)502호
경북,경상북도 포항시 남구,멘토의집,경북 포항시 남구 해도동   431-26번지 2F
경북,경상북도 포항시 남구,문덕 파랑새 지역아동센터,경북 포항시 남구 오천읍 철강로 722-1BL  2층
경북,경상북도 포항시 남구,무지개지역아동센터,"경북 포항시 남구 양학천로 150 (대도동)1,2층"
경북,경상북도 포항시 남구,그림속세상 지역아동센터,경상북도 포항시 남구 대송면 제내길 4그림속세상 지역아동센타
경북,경상북도 포항시 남구,(재)포항성모병원,경북 포항시 남구 대잠동270-1
경북,경상북도 포항시 남구,유락원,경상북도 포항시 남구 산서길 54
경북,경상북도 포항시 남구,가족사랑샘터,경북 포항시 남구 대도동72-2번지 2층
경북,경상북도 포항시 남구,좋은이웃마을 노인복지센터,경북 포항시 남구 연일읍 중명길 15-10좋은이웃마을노인복지센터
경북,경상북도 포항시 남구,경북여성지원시설 누리봄,경북 포항시 남구 해도동 44-23
경북,경상북도 포항시 남구,우함주간보호센터,경상북도 포항시 남구 청림서길35번길 6 (청림동)우함주간보호센터
경북,경상북도 포항시 남구,포항위덕어르신마을,경북 포항시 남구 연일읍 달전리 531
경북,경상북도 포항시 남구,(사)경북시각장애인연합회,경상북도 포항시 북구 법원로105 도연빌딩 4층
경북,경상북도 포항시 남구,제4대리구 사회복지회,경북 포항시 북구 죽도로20번길 10 (죽도동)천주교 대구대교구 제4대리구청 3층 사무실
경북,경상북도 포항시 남구,(사)포항여성회,경북 포항시 남구 송림로10번길 6-2 (송도동)465-4번지
경북,경상북도 포항시 남구,포항모자원,경북 포항시 남구 송도로 57-15 (송도동)57-15
경북,경상북도 포항시 남구,성모자애원 마리아의집,경북 포항시 남구 대잠동 270-2번지
경북,경상북도 포항시 남구,포항종합사회복지관,경상북도 포항시 남구 대도동 상공로46번길13
경북,경상북도 포항시 남구,성모자애원햇빛마을,경상북도 포항시 남구 대잠동 대잠동길17-1
