,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
2,인천광역시 부평구,37.4870898,126.7410183, 유치원 및 어린이집 인형극 진행해주실 자원봉사 선생님 꼭 연락주세요,(사)한국백혈병소아암협회 경인지회,대한민국 인천광역시 부평구 부개동 수변로10번길,2019-06-24 2019-12-31
3,인천광역시 부평구,37.4994417,126.7158278, 나래장애인주간보호센터 텃밭활동 자원봉사자 모집,나래장애인주간보호센터,대한민국 인천광역시 부평구 산곡4동 부영로 161 402호,2019-06-24 2019-11-01
4,인천광역시 부평구,37.5006201,126.7031163, 민요공연,가족요양원,대한민국 인천광역시 부평구 산곡2동 마장로 256 301호,2019-06-21 2020-06-21
5,인천광역시 부평구,37.5006201,126.7031163, 미용봉사,가족요양원,대한민국 인천광역시 부평구 산곡2동 마장로 256 301호,2019-06-21 2020-06-20
6,인천광역시 부평구,37.507117,126.735377, [글로리병원] 목욕봉사자() 구함,글로리병원,대한민국 인천광역시 부평구 삼산동 461-3,2019-08-21 2019-12-31
7,인천광역시 부평구,37.5180362,126.7255511, 프로그램 진행보조 봉사활동,사)장애인부모회 아카펠라 주간보호센터,대한민국 인천광역시 부평구 갈산동 169-6,2019-06-13 2020-06-13
8,인천광역시 부평구,,, 밑반찬배달(부평구지역),인천시시각장애인복지관,,2019-07-16 2019-12-24
9,인천광역시 부평구,37.4994419,126.7158875, 초등돌봄교실 다함께돌봄센터 부평꿈자람터 여름방학기간 자원봉사자 모집,인천시부평구건강가정지원센터,대한민국 인천광역시 부평구 산곡동 294-134,2019-07-15 2019-08-30
10,인천광역시 부평구,37.5177746,126.7398998, 안부전화서비스,삼산재가노인지원서비스센터,대한민국 인천광역시 부평구 삼산동 평천로 447 1층,2019-06-01 2019-12-31
11,인천광역시 부평구,37.507117,126.735377, [글로리병원] 건강차 나눔 봉사,글로리병원,대한민국 인천광역시 부평구 삼산동 461-3,2019-06-14 2019-12-31
12,인천광역시 부평구,37.4871176,126.7204, 지역아동센터 실습생 모집합니다,믿음소망사랑지역아동센터,대한민국 인천광역시 부평구 부평2동 남부역로5번길 36 2층,2019-06-03 2019-12-31
13,인천광역시 부평구,,, 어르신들 이미용 해주실 분 찾습니다 ,사랑의요양원호점,,2019-04-24 2019-12-31
14,인천광역시 부평구,37.506032,126.7218291, 자원봉사자를 모집합니다,사단법인 함께하는 사랑밭 경인사업본부,대한민국 인천광역시 부평구 부평4동 신트리로6번길 6,2019-04-23 2019-12-31
0,인천광역시 부평구,37.4994417,126.7158278, 나래장애인주간보호센터 독서활동 자원봉사자 모집,나래장애인주간보호센터,대한민국 인천광역시 부평구 산곡4동 부영로 161 402호,2019-04-09 2019-12-31
1,인천광역시 부평구,37.513322,126.7273966, 갈산종합사회복지관 대학생봉사단 인원을 모집합니다,갈산종합사회복지관,대한민국 인천광역시 부평구 갈산2동 360,2019-04-01 2019-12-31
2,인천광역시 부평구,37.4904504,126.7265646, [도시락지원사업] 도시락배달봉사,부평중부종합사회복지관,대한민국 인천광역시 부평구 부평1동 182-23,2019-04-08 2019-12-31
3,인천광역시 부평구,37.4827564,126.7461811, 복지관 식당보조역할,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-04-01 2019-12-31
4,인천광역시 부평구,37.4994417,126.7158278, 나래장애인주간보호센터 독서활동 자원봉사자 모집,나래장애인주간보호센터,대한민국 인천광역시 부평구 산곡4동 부영로 161 402호,2019-04-01 2019-12-31
5,인천광역시 부평구,,, [부평] 천사무료급식소 자원봉사자모집,(사)전국자원봉사연맹,,2019-03-13 2019-12-31
6,인천광역시 부평구,,, 자원봉사 기자단 모집,인천광역시사회복지협의회,,2019-03-05 2019-12-31
7,인천광역시 부평구,37.4870898,126.7410183, 유치원 및 어린이집 인형극 (나눔인형극) 보조,(사)한국백혈병소아암협회 경인지회,대한민국 인천광역시 부평구 부개동 수변로10번길,2019-03-04 2019-12-31
8,인천광역시 부평구,37.506032,126.7218291, 어린이에게 베트남어를 가르칠 자원봉사 선생님을 찾습니다,사단법인 함께하는 사랑밭 경인사업본부,대한민국 인천광역시 부평구 부평4동 신트리로6번길 6,2019-02-26 2019-12-28
9,인천광역시 부평구,37.4959502,126.729822, 미용봉사자님 모집합니다,인천노인전문병원,대한민국 인천광역시 부평구 부평5동 146-20,2019-02-26 9999-12-31
10,인천광역시 부평구,37.4848891,126.7372921, 장애인거주시설 은광원 자원봉사자 모집,은광원,대한민국 인천광역시 부평구 부개동 항동로7번길 31,2019-03-01 2019-12-31
11,인천광역시 부평구,37.4870898,126.7410183, 마음 따뜻한 자원봉사자 선생님 모집합니다,(사)한국백혈병소아암협회 경인지회,대한민국 인천광역시 부평구 부개동 수변로10번길,2019-02-25 2019-12-31
12,인천광역시 부평구,37.4870898,126.7410183, (소아암협회)자원봉사자선생님 모집합니다,(사)한국백혈병소아암협회 경인지회,대한민국 인천광역시 부평구 부개동 수변로10번길,2019-03-01 2019-12-31
13,인천광역시 부평구,37.513322,126.7273966, 밑반찬 매달 봉사자를 모집합니다(걸어서 배달 가능),갈산종합사회복지관,대한민국 인천광역시 부평구 갈산2동 360,2019-03-04 2019-12-31
14,인천광역시 부평구,37.4827564,126.7461811, 장애인 교육프로그램 보조역할 ,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-02-13 2019-12-31
0,인천광역시 부평구,37.4726603,126.7072952, [우리들의집] 이용자 외부활동 보조,사회복지법인 성촌재단 우리들의집,대한민국 인천광역시 부평구 십정2동 586-2,2019-02-07 2019-12-13
1,인천광역시 부평구,37.5226749,126.7417716, 조손가정 어르신 정서지원프로그램 청춘 너나들이,삼산종합사회복지관,대한민국 인천광역시 부평구 삼산동 387,2019-03-11 2019-11-30
2,인천광역시 부평구,37.4968461,126.722075, 부광노인대학 정교수,(사)부광웰페어 부광노인대학,대한민국 인천광역시 부평구 부평1동 543-1 2층,2019-01-23 2020-11-24
3,인천광역시 부평구,37.51849869999999,126.7308606, 방송댄스 동아리 지도,갈산동도토리학교지역아동센터,대한민국 인천광역시 부평구 갈산동 35-5 2층,2019-03-01 2019-12-31
4,인천광역시 부평구,37.5043029,126.712692, 쉴만한물가의집 자원봉사자 모집(주말오후),쉴만한 물가의 집,대한민국 인천광역시 부평구 산곡4동 409-39,2019-01-17 2019-12-31
5,인천광역시 부평구,37.5043029,126.712692, 쉴만한물가의집 자원봉사자모집(평일오후),쉴만한 물가의 집,대한민국 인천광역시 부평구 산곡4동 409-39,2019-01-17 2019-12-31
6,인천광역시 부평구,37.5043029,126.712692, 쉴만한물가의집자원봉사자모집(주중오전)),쉴만한 물가의 집,대한민국 인천광역시 부평구 산곡4동 409-39,2019-01-17 2019-12-31
7,인천광역시 부평구,37.5043029,126.712692, 쉴만한물가의집 자원봉사자 모집(주말오전),쉴만한 물가의 집,대한민국 인천광역시 부평구 산곡4동 409-39,2019-01-17 2019-12-31
8,인천광역시 부평구,37.5012135,126.730365, 미용봉사구해요,재단법인더필잎장수식품연구재단더필잎요양병원,대한민국 인천광역시 부평구 부평4동 장제로 175,2019-01-14 2019-12-31
9,인천광역시 부평구,37.4827564,126.7461811, 장애인 교육프로그램 보조역할 ,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-02-01 2019-12-31
10,인천광역시 부평구,37.4827564,126.7461811, 복지관 식당보조역할,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-01-07 2019-12-31
11,인천광역시 부평구,37.4827564,126.7461811, 사랑의 밑반찬 전달 봉사자(차량)를 찾습니다,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-01-16 2019-12-18
12,인천광역시 부평구,37.4994417,126.7158278, 나래장애인주간보호센터 독서활동 정기 자원봉사자 모집,나래장애인주간보호센터,대한민국 인천광역시 부평구 산곡4동 부영로 161 402호,2019-01-07 2019-12-31
13,인천광역시 부평구,37.4827564,126.7461811, 아동 문화여가프로그램,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-02-01 2019-12-31
14,인천광역시 부평구,37.4827564,126.7461811, 청소년 문화여가프로그램,부평장애인종합복지관,대한민국 인천광역시 부평구 일신동 62,2019-02-01 2019-12-31
0,인천광역시 부평구,37.4994417,126.7158278, 나래장애인주간보호센터 학습 정기 자원봉사자 모집,나래장애인주간보호센터,대한민국 인천광역시 부평구 산곡4동 부영로 161 402호,2019-01-07 2019-12-31
1,인천광역시 부평구,,, 장애인작업지원(단순조립 및 포장 임가공 작업),성동,,2019-01-02 2019-12-31
2,인천광역시 부평구,37.506032,126.7218291, 한국어 강사,사단법인 함께하는 사랑밭 경인사업본부,대한민국 인천광역시 부평구 부평4동 신트리로6번길 6,2019-01-03 2019-12-31
3,인천광역시 부평구,37.4899004,126.7036651, 원예치료,협성요양원,대한민국 인천광역시 부평구 산곡동 370-86,2019-01-01 2019-12-31
4,인천광역시 부평구,37.4726603,126.7072952, 중증장애인 직업재활시설 굿프랜드 장애인작업활동보조,굿프랜드보호작업시설,대한민국 인천광역시 부평구 십정2동 586-2,2018-11-12 2019-11-01
5,인천광역시 부평구,37.4899004,126.7036651, 노래교실 강사 또는 자원봉사자 모집,협성요양원,대한민국 인천광역시 부평구 산곡동 370-86,2018-11-20 2019-12-31
6,인천광역시 부평구,37.4899004,126.7036651, 병원진료 이동보조 해주실 봉사자 모집합니다,협성양로원,대한민국 인천광역시 부평구 산곡동 370-86,2018-11-01 2019-12-31
7,인천광역시 부평구,37.5180362,126.7255511, 프로그램 진행보조 봉사활동,사)장애인부모회 아카펠라 주간보호센터,대한민국 인천광역시 부평구 갈산동 169-6,2018-10-29 2019-10-29
8,인천광역시 부평구,37.4912211,126.734107, 운동재활레크리에이션 보조,사단법인 한국스포츠과학교육협회 경인지부,대한민국 인천광역시 부평구 동수천로,2019-03-16 2020-02-28
9,인천광역시 부평구,37.5180362,126.7255511, 프로그램 진행보조 봉사활동,사)장애인부모회 아카펠라 주간보호센터,대한민국 인천광역시 부평구 갈산동 169-6,2018-09-07 2019-09-07
10,인천광역시 부평구,37.507117,126.735377, 인천 글로리병원에서 이미용봉사자 모집합니다,글로리병원,대한민국 인천광역시 부평구 삼산동 461-3,2018-08-31 2019-08-31
11,인천광역시 부평구,37.5155257,126.7018017, 학습지도,누리지역아동센터,대한민국 인천광역시 부평구 산청로,2018-04-24 2019-12-31
